AAPL,ACLS,ADBE,AKAM,AMSC,AMZN,AVGO,BAC,BBY,CHDN,CLF,CLW,CMTL,COST,CROX,CRVL,CVCO,CVGW,CVX,EXR,FE,FICO,FIZZ,GHC,GOOGL,HD,HES,ILMN,IMMR,INSM,JNJ,JPM,LII,LLY,MA,MGEE,MKC,MRK,MSFT,MTCH,NEOG,NVDA,PFE,PG,PRDO,PRTS,REG,ROK,STRL,TFX,TPC,TXT,UNH,V,WDC,WU,XOM
334182800,247125,7205500,2875800,48060,120222000,1983000,135480600,6528200,78600,5840000,200800,96400,2804500,3272100,113400,8400,26700,9804100,542600,2349300,188800,94800,87053,82181736,13060700,3072900,858688,132000,90440,6972700,22881200,501100,4587200,4966000,59100,759000,10552941,54752500,4102943,212347,817572000,46376632,9146700,1194700,113800,1121400,842300,53500,119800,85200,3119400,12831400,9567200,4810560,5384000,21099600
333026400,246050,5690600,2605100,67000,108906000,2867000,128319000,6062300,195600,3812900,234000,170500,4550700,2911600,157800,7400,50700,10000000,673800,2118400,151000,130600,77289,94001904,12251500,2136700,832269,110300,97880,8692200,24645900,1171100,5256400,6537000,70500,914000,11175662,37068800,4432131,231942,546460000,51902754,9164400,654200,251100,651300,891700,124100,178600,210800,3860700,8763300,9323200,6407024,5273900,18170300
306210800,242050,5825700,1938300,67330,95710000,2367000,113687800,5845900,114000,3881400,325400,57600,4191400,9121700,353400,6200,38000,7978500,785300,5550300,162600,55200,125118,156335508,30322500,3057300,1601007,101300,107390,12481600,27988900,303200,5788900,7131000,93000,803600,12493942,41374600,3845196,190352,648696000,69737067,11229400,2468200,27700,1846200,1586000,103600,127100,102900,3279000,11119100,11436000,9806208,4556900,19177100
404076400,352925,5037400,2367700,131150,158006000,4783000,246624700,6627600,264000,4600200,247400,194000,6763100,8222200,137400,13600,46100,7290400,704100,4691300,143500,73400,160866,135971892,24720700,3735300,2020328,97200,142960,10501900,72533100,365700,7678300,11661000,96750,1244800,20934534,68941200,4075277,264734,900720000,101067744,7685600,1182400,261800,1111200,821500,154100,158300,351000,4375200,16499100,17329200,12245027,5907000,18777800
376784800,329175,9548000,3584600,272650,156592000,6148000,240100000,5650500,93000,4466900,340000,129500,5754400,6123500,130200,19400,32200,9702500,713400,5007200,131900,26800,208861,270201528,17975700,3384400,640444,351700,58960,8656900,45412100,461000,5629500,6282000,113250,1468200,21771152,52745400,4705637,317521,957596000,62821562,11314800,709100,51800,1246300,824300,74200,144600,262100,4808700,25271500,20639200,5731104,5581700,16712900
750545600,319075,12718300,5525000,161220,167936000,3439000,589061800,7507500,979200,7641200,244800,172500,5443700,4903300,104400,20600,52900,12861900,1328800,7734500,174000,131400,163514,488930580,28512200,3824400,1037560,162600,95390,15742500,121203900,256300,7987600,11495000,360000,2070800,21576538,88703100,5104165,550262,1917736000,79595867,12568700,687800,156900,1684100,1287400,85900,99500,329200,5608400,15355500,18766400,8866614,5843500,33855100
566924400,282900,6817200,5197000,125870,120440000,4867000,358828000,7211200,903600,6429300,460400,108500,4040700,4917000,156600,10600,80800,9335900,647800,5234700,148700,106600,134552,155604240,17571800,2813700,1778748,136900,50790,14626300,72136600,159000,11600000,9559000,98700,1008800,13147998,64970300,2705645,332317,1094492000,69487163,9548900,657000,58500,917100,998600,150100,119000,218600,4019700,13524400,12586400,11611045,6909400,25686000
738326400,197000,8632000,2487400,90970,86234000,8506000,200544700,4524700,151200,4481000,194000,400900,3703300,2388600,169200,12300,46400,11470000,894000,5259100,246100,38000,121477,118976904,14848400,3790400,2547898,71900,35270,11916400,39310700,413600,7789400,7375000,81000,1342800,10639506,52199500,4080881,181555,678188000,59565545,11230400,1059500,43300,747300,827900,170800,75700,378000,3074200,26564000,9090400,6122844,5264100,22989500
982391200,219800,6889200,2539100,94510,147488000,5402000,201891300,5517700,132000,6117300,183000,110100,3033200,2032600,113400,60600,49700,9416400,556800,4193500,192600,119200,98307,95564340,19597400,2560300,1532234,123200,75920,13355700,46320600,392900,11347000,5035000,49650,1606200,38975015,55343100,4891944,169558,895908000,72271199,9858500,1631900,33400,1708500,1061500,116500,106400,207300,5674800,13735400,11365600,8100068,6088000,21119200
793424800,211925,11650000,3798800,77320,303316000,6441000,219472400,7652900,133800,5614300,167800,309900,3929700,2115500,102000,49700,78100,9421100,328400,5327800,219700,58400,50974,131096772,21648900,2857400,2505030,74400,32660,19583000,63176900,350500,10391800,8638000,38250,1752800,40059695,84847600,2127815,171557,656932000,73482877,8372900,1280900,28200,648100,1530000,55100,163000,126800,16417400,14148700,14658400,11765307,8236200,21654700
796955600,493525,6528500,2783000,51160,379504000,1886000,145428400,12411000,790200,6432300,214000,88200,4017400,2861800,370200,23300,44200,9918100,496800,3571400,340100,88200,53291,83492424,21336400,3318800,1025533,141600,75390,11674900,32483800,364400,10398900,10379000,59250,1217200,43319185,126766600,3353515,219945,752916000,103613470,8452600,986900,57200,1051800,663300,145500,154600,286100,6921100,14799000,12498800,21374653,5103100,24340000
479068800,287850,5610500,2755400,53700,186366000,2550000,160873000,6620200,182400,3817800,124400,87100,2874600,2957200,192000,16800,21900,9792600,556800,5614800,132100,50000,57263,174577248,22057300,2617600,2062374,60800,174420,9281500,42889300,458600,6419000,7095000,54150,1182000,27871979,63649300,2976350,167558,491092000,87980858,9262400,1232600,93100,805700,662100,53800,128200,285100,7796000,16596800,18274800,7428116,14884800,18237100
709343600,176125,6938700,3993400,82830,172780000,2506000,259438600,7597600,265800,6630700,396200,148700,3948900,3829100,170400,24000,52700,13042800,832400,3824300,194700,51600,116181,153634212,20588400,3566300,1241104,147000,170470,11862200,66296100,1105500,7002500,10947000,86850,1968600,20457694,68730900,7520195,310722,606704000,96488746,12849900,732500,91700,1159800,1094300,115600,504400,169600,7465500,16204300,17868400,7116152,32835800,36374700
758402400,217675,5290000,4927200,80310,184706000,3139000,195287800,5684400,114000,6299700,195800,203700,3462400,2723500,61200,8100,80600,12115700,648800,4643100,370400,39000,79771,136107756,19371600,5040100,3257629,113400,65380,12476600,48578900,706300,6968300,17995000,44850,1074800,17689716,64557900,9350690,115971,672164000,63932478,13090000,1116700,46400,708500,2339900,49100,233600,161900,4561300,13270600,20395200,7003697,15051500,33243500
558840800,187975,10958300,16666300,87380,126284000,3185000,177296300,4589400,145800,17509300,876000,159700,2883800,2013100,172800,19300,57700,12274500,647900,4102400,1014700,71200,165004,122233644,16263800,3370000,8395573,122000,51040,7930100,36520300,589800,6256300,14089000,80250,982800,19118454,52665200,5075799,351112,987128000,71149743,27302400,4705300,259200,1330700,2015100,81700,190900,255600,3294300,13609500,29408000,5141840,8554400,47200900
542463600,159100,12735800,5952300,58010,122270000,3603000,231536200,7580000,520200,7433600,547400,173900,4960700,2641500,214800,27900,60400,13910300,1180700,5280400,578500,92800,96983,97318584,15800700,4564800,2578121,200400,68820,14255900,54121100,455800,6937600,16675000,130200,1595400,16476342,63214800,5337398,240340,1068048000,53829045,15768900,2096300,116300,2581300,2014700,137000,236000,240200,3645300,15545900,25059600,6287690,11664200,43762100
454342000,247525,8863200,4139500,49470,113092000,4239000,150747100,8928500,157800,12116900,328600,179200,4051400,2987800,126000,26900,76600,11650700,1209000,3853500,592700,58600,77454,74237688,12644500,3108300,1688798,172100,56370,15310500,31230900,613700,5234100,16928000,95400,1946600,13021190,43989500,2830316,156361,1078972000,75855431,9756600,1493200,144500,1559600,841200,71000,221900,205100,4452500,9553500,31020000,3875596,7609800,30734900
723819600,203825,11030000,3963800,101520,253356000,5540000,183242300,10154300,222000,17608100,416000,166300,6046200,3846500,127800,17700,41600,16274300,1074100,4781900,523800,50600,85729,242808948,25531100,3679400,1888333,167600,55300,14895700,48982200,417800,7010800,29370000,118650,1571800,33995967,82085600,3151800,275131,1311376000,127430181,11402600,1734800,72000,1325800,1261900,74100,103400,276000,5996800,11745200,30622800,6276312,11105400,31646100
883103200,376075,12226200,4379300,73320,189162000,6266000,195023300,12619300,210600,21660200,250000,510900,6438700,3276200,57600,35200,26900,13028600,1594800,5010400,491800,110000,123794,183104712,24373800,6901600,1952480,99700,93920,13143700,43062100,435400,6713800,25627000,87900,1116000,22489661,66833800,4307810,182754,1330840000,104662200,11611000,1930400,138200,1496900,1345100,73500,133300,335800,6890300,11359500,37174400,5223998,5456200,30260300
1285860800,266750,14650200,6481800,140480,203780000,9155000,465091500,13668700,276600,14855400,164400,326100,11175500,7651500,151800,30400,68900,21059200,2038700,7925500,684700,136600,188339,199803996,31183100,9138000,2164043,312200,162610,24410000,78226200,590600,12354100,34273000,114600,2712000,32246750,128613000,5360862,295126,1002888000,125669474,28560400,2592200,401200,3415000,1896900,162100,176100,252200,7770800,10439100,63938000,9944330,15012300,58336300
1676018400,236450,14897300,8249000,122710,238552000,6025000,388118300,14129000,419400,13508900,446800,312600,9286700,11005100,141000,27100,73100,21866100,1780900,6748900,711900,124200,155736,203356440,28620700,6259700,2516441,233000,102550,20467100,72976300,945400,23682700,29304000,147150,3046400,27703775,173718100,6758860,399500,1153712000,112673338,23976600,946500,112600,2354500,1724300,103100,428700,674700,15769500,14194800,45519200,10389651,15320700,69004800
984306400,302725,11416600,5496500,126800,136122000,8944000,268476800,6823900,318600,8331200,218800,341200,8378900,5201800,172800,38700,38300,14661800,1387400,4226300,494600,98600,109727,164954880,21683400,7148800,1770113,232900,92200,18445400,66578300,550700,13461100,29826000,172950,1473600,24561976,86653300,7082795,299525,979156000,86003238,16011300,937400,87400,1802400,1760200,201800,121100,300700,6323800,9059800,35106800,7890240,11335900,38337600
848906800,198650,6929000,3757500,86650,120882000,2174000,188202400,9197300,464400,14699600,266000,176400,5442100,3434200,92400,16300,33300,12018600,1471900,3250100,548500,291600,73482,132771096,26625400,5100800,1205741,105500,57980,10879000,50771200,498700,6984800,29271000,119850,1085600,25819786,63789400,5798962,109173,829124000,56871205,12397400,1519500,50300,1638800,1332000,121200,127100,365600,5640200,9614100,47244000,4962308,9176000,29790600
654379600,199950,7973900,3046400,120220,118090000,3533000,179359300,4795700,291000,13022600,195800,204100,4151100,2940500,167400,22300,45200,9257800,1736300,3512500,498800,139200,119988,153917928,19130600,4588200,1336194,116200,67320,11036800,47700000,409700,6697600,29123000,86700,1124800,20002442,47146800,8387640,217945,901236000,56409764,11004800,984200,587700,1356600,1105800,206300,149600,359900,5726100,11345400,37131600,3180757,7515700,25390700
599712400,144325,4958000,5094400,219010,118804000,2919000,135257500,4884500,183000,8586900,245400,558000,5007700,4986800,193200,21200,32900,10839600,811400,4182300,505700,93000,64049,132898968,20229800,5771900,1067167,121900,19750,12337000,35320800,675300,5617300,22049000,64350,1218000,15354353,45188800,7553114,307923,1252000000,71447182,11157600,641900,70800,1704800,832600,68800,115600,133700,2850300,7148300,31835600,3642351,8497100,26791600
759362800,119300,6832100,2712200,177300,105556000,5049000,212906900,6224700,239400,8900600,198800,186800,4890500,3677300,92400,26800,27200,13602800,995100,4137100,328700,118000,82750,164475360,22621300,5002000,1324475,119900,58040,12505100,60719400,419800,7688500,101983000,90600,1914800,22117621,63334000,6664306,553462,2493068000,66057658,14651600,1266000,72300,1654000,1118400,76200,224800,183700,4840600,12201000,169829200,6108820,11157600,38815400
762834800,106950,6235300,8024300,280140,112844000,2929000,181966800,6054200,306600,9391900,203800,312700,4129100,4224400,102600,21200,30800,14694000,1269900,4108700,456800,100800,127270,111640248,33494400,4410700,608268,102200,43860,10260800,56506200,320800,5526900,34138000,84600,1597800,16146222,46053300,6184532,293927,856060000,104156385,14659000,3682500,70800,1150200,1529100,89200,269000,318400,7337500,8658100,90552000,5913545,9021300,31923700
782678400,148475,6208900,6034700,150980,105138000,3384000,216050700,4690900,123600,8550100,178200,206100,4308800,2981100,93000,39400,27300,15321500,958300,4563000,367000,62200,123132,112906980,49088700,5298900,1223834,1413900,45840,18480900,61735000,597700,6693100,70828000,75450,1838000,19165195,52690600,6842558,212347,674112000,77422519,15873100,2317900,40600,1361800,1069400,145900,126200,240300,6496900,8907900,189331200,12134556,9670500,34457000
1025726800,192725,6098200,4034400,140610,129266000,5790000,260711100,5287800,229800,13421700,401600,168800,4350200,2987000,108600,57700,20000,10773200,767800,4215900,421200,117800,77951,137690172,27200100,5325600,887781,184900,54100,18863200,64600500,590600,9399300,91584000,81900,1947000,22192134,61746700,4698633,187553,826520000,86483019,15928300,1660400,39800,1458400,1366900,85200,196400,233000,4890300,10096000,131631200,9086099,14244400,36722500
1282915200,222900,8094200,5481800,167550,171888000,11123000,301263900,6876200,1681200,11772300,410600,258600,6755600,5582100,211200,31900,45300,17879100,1237100,4303600,495700,135400,90860,196335468,29536800,6482000,1355932,271900,79460,24098700,76564100,632900,12160500,51156000,106500,2654600,25881198,87991100,5572382,307123,1129136000,118531575,23365800,1839900,69500,1841300,2691300,77900,239500,351800,8564200,10194300,101612800,8842138,11139000,57194500
1223891200,330575,7758200,4614900,126440,159338000,8233000,266468500,6353200,683400,11540000,411000,334600,5966100,4925900,220200,26400,31400,15919100,1248100,4244500,409000,178800,101948,387244368,36007500,6102600,1795710,233400,58460,21813000,89588800,578300,9019400,43426000,137400,2581200,26721694,117596300,5750284,377506,1069600000,107967228,23162500,1066700,80800,2245800,2180400,94200,155800,307700,10697400,11502800,79601200,8633898,11210300,52802900
754238800,143650,6543800,3016800,88890,90718000,4802000,170656700,4878800,168600,7848000,192200,232400,3376800,2171800,64200,13400,52600,10540700,622500,3907700,277900,87800,66035,173650176,24263400,4529100,2364708,164100,34090,13993300,49141600,445600,4874600,17858000,75900,1712800,13930016,73711700,5953050,121570,664564000,56998001,12718900,1015000,57300,1190600,1022000,41200,113200,306800,4485700,7996700,41148000,5151365,5774600,27847800
1048006400,231550,6368800,3970600,114080,138268000,6804000,263919800,8321700,140400,14724100,369000,220000,6120300,3428300,262200,19200,38400,22304600,728500,4158900,597600,109000,87384,120575304,30507700,5379100,3564179,102600,58680,21179000,66813700,596900,10079600,22472000,122700,2861000,21679766,98373600,9175240,381105,966652000,108521105,18250900,1073300,64700,1813900,2630300,78700,160200,226700,11333100,8547300,45448000,12046973,9238400,50533800
850654000,190275,8820600,3761100,92060,139292000,9462000,225933000,7586500,187800,15350400,269000,205400,6146600,3186300,355800,12800,42700,16888700,895800,3307700,717400,100400,142496,138884976,25393100,3962200,2954266,114400,34380,18914100,50719600,707300,12715000,21772000,130800,2958600,27518803,176684100,7236533,552262,995028000,97223173,17432200,3080400,58900,2234200,1494000,128400,147300,289600,11100000,9613100,44406000,12938543,10637400,34028900
